9.317975897321561618e+00,4.671832583268991645e-01,-6.262162995841066837e-02,2.002741856986702018e+01,1.155443926000337407e-01,4.934862568601700694e+00
9.474272608062614509e+00,-3.485395776842739601e-01,-5.093457277358929280e-01,1.980833036022352189e+01,2.111575929655176709e-02,4.998987926403384741e+00
9.798429340155049516e+00,6.854870844964728871e-01,4.424688065353435396e-01,1.994736177806773370e+01,1.830714033537038377e-01,4.980648207482638590e+00
9.166183232017676374e+00,6.872607478850372154e-01,-1.112576704027367844e-02,2.009391706109891373e+01,2.414542807451764972e-01,5.034285466822286281e+00
9.826892388199521378e+00,9.089645389120204477e-01,-1.113783239641641942e-01,2.006325269561325797e+01,1.403511071405667554e-01,5.063850764683981431e+00
1.062045542565966016e+01,8.521402635908672529e-01,-9.573806878328576520e-02,1.998801006308099559e+01,3.884290075687413801e-01,5.030014150402768003e+00
9.708397951020261374e+00,2.629708177960685123e-02,1.380067528467019897e-02,1.998364250631125216e+01,1.347666279113444165e-01,5.062729335972916189e+00
9.966406444801185316e+00,4.694571082359724756e-01,9.817502266902171371e-02,1.993371985843380401e+01,3.322515893272656728e-02,5.013873298379843746e+00
1.001304231457371685e+01,-1.204748928968767618e+00,1.702680856903920070e-01,1.979743368298281680e+01,1.485716378560987816e-01,4.778377315384410906e+00
9.665317421996395097e+00,-4.475752632543977261e-01,-7.250616113711082222e-02,2.010254963237859016e+01,1.542565178049545571e-01,5.026538584414164568e+00
1.062058261528637182e+01,-1.860460145834930135e-02,-4.727435808517092553e-01,1.982675092505244763e+01,1.937889762916099601e-01,5.070610102453464663e+00
1.082629933316836279e+01,-5.811552047204742166e-01,5.346766885421833093e-01,2.004720162024920427e+01,2.596551795482092140e-01,4.956257397337051174e+00
1.069318693585186786e+01,9.499041842639859290e-01,-5.809501567364060148e-02,2.006370083356569367e+01,5.419600323593865010e-02,5.164691688094237954e+00
9.932328759189234191e+00,-1.544338766041898348e-01,-5.844188185057493934e-01,2.012944183179863700e+01,-7.187445500269057375e-02,5.035213703372606986e+00
9.968062032615748080e+00,-1.785242069740593518e-01,3.224430798571651935e-01,2.019415526965874719e+01,2.149565444026491356e-01,4.876278546934043945e+00
1.029260864624063387e+01,1.211659119030757542e-01,-7.674880424742126783e-02,2.015274741734336317e+01,1.080051151008771804e-01,5.080456600439229753e+00
8.649579748705145121e+00,6.150117485778694437e-02,-3.345782759983705335e-01,1.992219133568765699e+01,5.897638799082177696e-02,4.996739183704709930e+00
1.117660830763671953e+01,6.171842057677788818e-01,-2.355914595351858987e-01,1.992006168785258780e+01,6.517622426250102574e-02,5.085925871901084250e+00
9.325370441540126620e+00,1.317200832943955513e-01,3.108330991893522993e-02,2.008700829719867542e+01,4.085215115881225545e-01,4.911450454418663902e+00
1.106755301894754417e+01,4.771159480338315606e-01,-7.171893127231957973e-03,1.985585617054082519e+01,2.780822148787737702e-01,5.058745983925650336e+00
1.045734290948165857e+01,4.226495455589295291e-01,-2.717952840757655864e-01,2.009698233125901012e+01,2.726109143300761706e-02,4.839182193610792382e+00
9.250680661354738987e+00,9.801642845086719902e-01,-8.829137992626842624e-02,2.003821640146347249e+01,1.892839663498387670e-01,4.875482240298863346e+00
9.070350316828994508e+00,2.179820608120647263e-01,6.335838281783888470e-02,2.004926275655196477e+01,2.155613930828784164e-01,5.192697052620075304e+00
9.948047207698586192e+00,-5.149138687102716716e-02,-7.578503122012589799e-01,1.970656222320164375e+01,2.932447783547528219e-01,5.112430967789289404e+00
9.839719298839618489e+00,1.949337362129505979e-01,2.191895943752422138e-01,1.996666646873746487e+01,1.782197992101640371e-01,4.968955106967917423e+00
9.495215457300634654e+00,-9.405154507624056137e-01,-1.632919016848910151e-02,1.993771764962308879e+01,2.119636162532766432e-01,4.944202438785874065e+00
1.033439773206043810e+01,-1.852199322861649566e-01,4.126258711569941173e-01,1.995245836640637194e+01,1.042244327110265073e-01,4.928656449764017289e+00
9.757273147769771171e+00,5.845767411588167484e-01,-3.062209161370265109e-01,2.001947565246827310e+01,3.610767603457010200e-01,4.926303563961377918e+00
9.791516713057340837e+00,-4.060968266239637914e-01,-9.172467571782398632e-02,1.990649573421046270e+01,1.851062266540023926e-02,5.061258485387664763e+00
9.982996134336291405e+00,-4.532909275335725297e-02,-4.802202404408785208e-01,2.019287544362946463e+01,2.051052455972384725e-01,4.963241410388869568e+00
9.536898333244645087e+00,1.482437522288156673e-01,3.198398480711082958e-02,1.990025620617920055e+01,2.892882697631082856e-01,4.899349965691600417e+00
1.041386716487460617e+01,4.721982281670172310e-01,-3.583151380352191800e-02,2.009443799295200250e+01,4.119146053307974342e-01,5.077524708274254728e+00
1.076637185334384306e+01,2.275402081547081290e-01,3.899567732569213935e-02,1.972932763685485114e+01,1.010516396308061560e-02,5.079848530315920208e+00
1.013778815123768062e+01,1.853479377644306481e-01,4.162007620203868608e-01,1.984522615430531900e+01,4.502736890478846732e-01,4.995759463007514611e+00
8.560488159638023120e+00,4.404428348915334634e-01,-3.785531886080085728e-01,2.021517370354699494e+01,7.235467710047699397e-02,5.144415215539041242e+00
9.497860091806188620e+00,-1.549298831990433833e-01,1.050754049548918885e-02,2.012881966118621335e+01,2.302800172469425255e-01,4.812347337398122704e+00
1.060374287218525424e+01,1.149271591694447925e-02,-6.101649253749688029e-01,1.987586463023203365e+01,3.972498737569881699e-01,4.902469379345493650e+00
9.719366582428172308e+00,-5.088915335210284496e-01,-1.982268702503584834e-01,2.017787164886999562e+01,2.653736478639995289e-01,4.837387732915407135e+00
9.965862890836870491e+00,-1.402189643053760038e-01,-3.877362479098216408e-01,1.997010920109675425e+01,3.498913591331644368e-01,4.956476244392480801e+00
9.013156243212939955e+00,-8.073957160951890089e-01,2.930305166667724337e-01,2.002130995586514928e+01,-2.437498079089966962e-02,5.058715691701441308e+00
9.309194423430129817e+00,-1.976082852405339763e-01,9.793118828700546341e-02,2.004403112192624548e+01,1.724305552811580822e-02,5.085681862858328017e+00
1.012374328844420113e+01,1.478727752385533001e-01,-3.810960617876806289e-01,1.989642150544865373e+01,3.514056832114571538e-01,4.872748078141380113e+00
9.439778168595941210e+00,-3.636277223141902160e-01,-3.160150199040717700e-01,2.003250083531499470e+01,1.579205047581909716e-01,5.062189594972512197e+00
9.044914381013388294e+00,4.698132245999498413e-01,4.151893319221863221e-01,2.018343779408694871e+01,1.420959521999407837e-01,5.004260531185094507e+00
1.000394215957575028e+01,4.463113734620709483e-01,-2.948071344966782248e-01,2.022161147736216691e+01,1.125764260333345229e-01,5.065410488451626669e+00
1.090383143226242879e+01,1.523081495040161104e-01,2.079526550039381694e-01,1.991115780860405593e+01,3.388517924829853034e-01,4.910671193441183746e+00
9.848109488815760315e+00,5.515722720712801230e-01,-2.631560693330675660e-02,2.009849439026352513e+01,3.621785517098023988e-01,5.131486631531219977e+00
8.942667414583441499e+00,-3.347917892653057836e-01,3.625941093326309761e-01,1.974917522839349715e+01,1.697832954300603769e-01,4.915897303293411014e+00
1.076023938904662991e+01,-4.357173487512094878e-02,2.055731788019494188e-01,1.992617017194177009e+01,1.804924997494782302e-01,4.838889176000334302e+00
9.631906331016041989e+00,3.382261377268664937e-01,5.373841352194630439e-02,2.003507256142594883e+01,4.411634245771892671e-01,5.026194042393532513e+00
7.965603431384825406e+00,8.032015892399908541e-01,-3.568719527286547399e-01,2.006737228648533389e+01,1.631586916704981516e-01,5.026037629550500263e+00
9.369615673516983989e+00,1.902917090360539132e-01,7.523628426479348486e-01,2.019256632111998684e+01,4.711148717850479062e-01,5.204458185080475197e+00
9.431365604745076681e+00,-1.016894991239533086e-01,-3.899650175937473956e-03,2.000974955764583996e+01,1.812287232035992568e-01,4.883369762816742288e+00
9.236981497586151946e+00,-4.498041270050736062e-01,2.291314456520767151e-01,2.004907950818909157e+01,3.027226577064092705e-01,5.038010060438987026e+00
9.578734691253105282e+00,-5.259298660989653040e-01,-3.151700177408923165e-01,1.974367881622873355e+01,1.398772293666561417e-01,4.991855547269225646e+00
1.026833627463424747e+01,6.265498462765489718e-01,7.080405330173069993e-03,1.990265360537723893e+01,4.966647770878935830e-01,5.012603957664020449e+00
8.976010794059220643e+00,6.071725740156793671e-01,1.784665228527766018e-02,2.015833660399382055e+01,2.823473006237246508e-01,5.001814700126971047e+00
1.022449880808755118e+01,3.483927951900162023e-01,-6.714792008850816174e-01,1.992447719761915081e+01,1.227681603806526911e-01,5.098653532592183346e+00
9.598562144049056499e+00,1.167072288139762382e+00,-1.300245713316997842e-01,1.997748061027302668e+01,3.027031846937107140e-01,5.041418600838364128e+00
1.066209142697725731e+01,4.502390831415679640e-01,3.614244193394689636e-02,1.997651286373550050e+01,1.227206286582663564e-01,4.977656122606312294e+00
9.715994874205303944e+00,1.775848639454899458e-01,1.977641300567962723e-01,1.994906114616830806e+01,1.720769255657391972e-01,4.900379843625400689e+00
1.151876421497806469e+01,2.940534332720301514e-02,-3.340811374843893899e-01,1.981730330900252923e+01,3.681638072348908386e-01,5.013635405278213497e+00
1.074857735167252493e+01,1.218088220011925404e+00,-5.029858759209741015e-01,1.994761904412990106e+01,8.510995534370736915e-02,5.077657172969120225e+00
9.464492438421039822e+00,5.101135313623312850e-01,3.587791542184056576e-02,2.021558760599748439e+01,2.610684327721697340e-01,4.648082839617580397e+00
8.434473073312224400e+00,8.092909351494137482e-01,1.444588848750851529e-01,2.006835758735493513e+01,-9.487594057151887972e-02,4.878321293999816177e+00
9.790167424551935227e+00,1.351150947970152227e+00,-5.302187844012951762e-02,1.983522785994385274e+01,3.314341140446895873e-01,4.821883174232361569e+00
1.008289080527508830e+01,-2.170020753423445581e-01,-6.050431173831788412e-02,1.998641483946061470e+01,1.424993823416504102e-01,5.047420148275896246e+00
9.596915324934913727e+00,-1.742676818612045042e-01,-2.698202395549056387e-01,2.000875292153464713e+01,1.289561327958989034e-01,5.016613053483387041e+00
9.355113529220650648e+00,1.367407228722641532e+00,-2.251429812322140456e-01,2.001402896494634476e+01,1.437805397895130788e-01,4.875408930520968909e+00
1.053110212973235171e+01,-3.707707451415645505e-01,2.515382955434252166e-01,1.986058706826861453e+01,1.191636879747454969e-01,5.068587653376583901e+00
9.441209354673997467e+00,-6.304078546143793149e-02,2.063955872262176472e-01,1.978993798621778311e+01,-2.168540650510781820e-01,4.934465188154674387e+00
8.597343822023240989e+00,2.110849957599041926e-01,1.493157607991414670e-01,2.005160865575929208e+01,1.734096403098194239e-01,5.132676426832206928e+00
1.007704379563183927e+01,-4.067928627455145718e-01,-4.699920692870439565e-01,2.004767279220189025e+01,3.865006552705846365e-01,4.992475475803794360e+00
1.079527625045962580e+01,2.185240595093194960e-01,2.380774171995967692e-01,1.981599554927052864e+01,3.957541259438936421e-01,4.906074930860749639e+00
9.227608058790558232e+00,7.734077817426137091e-01,2.205039947007720047e-01,1.987872612744831002e+01,4.648098876803288815e-01,5.089308483972083685e+00
1.030833044783093477e+01,7.687524933363261148e-01,5.957806545308644286e-02,2.017967392423433637e+01,4.074458023361274273e-02,5.037529474128234597e+00
8.759872995443723553e+00,-4.548156201759610551e-01,-1.037854770724570136e-02,1.999402217634326107e+01,1.338829593588619360e-01,5.114430995496769938e+00
1.105223422129706989e+01,-4.345962284439269241e-01,-1.361322820485900420e-01,2.015637122384401536e+01,1.004381423915100130e-01,4.990535156161913122e+00
1.129551041922185384e+01,7.782238404510655183e-01,-4.188074199574080836e-02,2.018001399634666626e+01,2.440009431199818002e-01,4.878124865110221364e+00
1.093199728946272842e+01,2.639755181139927798e-01,-4.929950278518375195e-01,2.013386926936630417e+01,2.600038491863391199e-01,4.888762342549967777e+00
9.740160751183493559e+00,5.003200023991959400e-01,7.733548771210176087e-02,2.000982656064079634e+01,-4.817034992243063307e-03,5.017697091312871116e+00
1.232537887919971098e+01,5.353419969975412585e-01,-5.040784556021509211e-01,2.015480081360817266e+01,2.670402273379266500e-01,5.020839929099992993e+00
9.821988971693972559e+00,-9.942496978640924521e-02,1.531488361567254208e-01,1.986588028545610740e+01,2.054704084231527839e-01,5.004623142384949652e+00
1.002195261782871860e+01,-7.953273225678578751e-01,-7.517791813450953597e-01,1.961614085041153999e+01,2.119314829126095201e-01,5.002017492837139478e+00
1.134073439688827811e+01,1.729791372647426995e+00,-2.970102232337005210e-01,1.975213710826822933e+01,6.575084136589665063e-02,5.067709217984749159e+00
1.026765591902014307e+01,6.498867273407209488e-01,3.550732038000289359e-01,2.012778796117571645e+01,2.196079604464708512e-01,4.875998117298007806e+00
1.100722171310539821e+01,3.829652945551701992e-01,-8.526932259216674082e-02,1.979098303584859053e+01,4.193258410762975563e-01,5.016708299426181128e+00
1.051406858062497740e+01,-4.672696228557576825e-02,-1.796434934316849530e-01,2.001491461905026270e+01,7.671808415378399137e-02,4.908723239434523933e+00
9.187202398705935025e+00,6.714611931440759296e-01,1.827918119065712610e-01,1.990731447914953023e+01,3.221952928896923973e-01,5.199699963558532367e+00
9.617156435548249505e+00,1.425567152832753204e-01,2.111667961131631910e-01,1.990502379460468418e+01,1.988015041898248403e-01,5.135743223748628239e+00
1.032220084780319880e+01,-7.349269927450639006e-01,-2.246085463934348325e-01,1.973180352515517910e+01,3.819545287629999564e-01,5.119816115703883952e+00
9.471536146240458365e+00,5.506232314184067445e-03,-1.326428162071045247e-01,2.008715519275633810e+01,5.274700931495248657e-01,5.025502352618172353e+00
1.151436401524109954e+01,1.028994101632731084e+00,-1.124586942289474978e-01,1.988075987896169750e+01,6.829791442811677937e-02,4.905657810900863502e+00
9.363775817035321580e+00,-7.589655102587993252e-01,3.417364283927192270e-01,2.011521517182704599e+01,7.675794468572649798e-02,5.219538161373693086e+00
1.032228396009969273e+01,1.268745268048918073e-01,5.728941841963068604e-02,1.992404484499071060e+01,1.151837803187152759e-01,4.822405384173480414e+00
1.057408954309589788e+01,-6.205729693302712846e-01,3.697801590224900070e-01,2.007820377132711087e+01,-1.139442041511286030e-01,4.951913548848184021e+00
8.742322677170893286e+00,-3.828609931422272683e-01,1.897310338801055582e-02,2.006667746756410864e+01,2.383222351526042004e-01,5.011134931273131699e+00
9.346078880458595251e+00,3.889208919504059114e-01,1.565297583470269260e-01,2.007160475307952296e+01,2.184307465624088507e-02,5.081313453181060424e+00
9.171539927922742308e+00,-6.636181034392443223e-01,2.265097836880556048e-01,2.020833291070355742e+01,2.664627528687678049e-01,5.011359209935403847e+00
8.899559188527984332e+00,8.390949820951747462e-01,4.284025657675146204e-01,1.981150936640652205e+01,4.610477746004351118e-01,4.990839659990914612e+00
1.194235849228184065e+01,1.064775442402171368e+00,7.153902624626666817e-01,2.010623595359193061e+01,9.471950451957043826e-02,4.973446654154466628e+00
1.053263814461163150e+01,6.333560547238654692e-01,-6.335713441679355906e-01,1.971751461651886217e+01,1.082440167749733756e-01,4.893229607319923069e+00
9.548290466354790951e+00,-2.580449605811641067e-02,1.092851986506979234e+00,2.014433048552187344e+01,2.277118166308838565e-01,4.973833731170860695e+00
1.036244837814323994e+01,-5.166563518590312487e-01,-1.266095293488921913e-01,1.993503597699714192e+01,1.956664145600825466e-01,4.995476568374345838e+00
9.047817768492194546e+00,-4.556430665432731897e-01,6.610472267778161326e-02,2.004368566313156919e+01,1.812138335032691394e-01,5.030067972818088151e+00
9.592161609616827178e+00,1.755324233501267817e-01,3.208471342728101416e-01,2.018305873730023237e+01,1.721730496072566008e-01,4.836575681138756799e+00
9.700194010145866130e+00,5.747358762902516904e-01,-3.850201323676346044e-01,2.005838160524344715e+01,2.564686666990964037e-01,4.823325833171618449e+00
1.097304594420068291e+01,8.687777827751770321e-01,1.085994851523055249e-01,1.982192687536811349e+01,4.591279675315270703e-01,5.125734043569538656e+00
8.555895522407585219e+00,9.583800740210310920e-01,-5.774058208652281809e-01,2.001521298710141750e+01,2.332193219158391617e-01,4.978498929160717346e+00
9.685796688482808392e+00,1.248841462244230760e+00,1.312906277703632940e-01,1.988911479512194447e+01,1.623968901262993758e-01,5.160453731529356602e+00
1.079928123085435132e+01,-1.055068806121769009e+00,2.267340190424104729e-01,2.004889853597479643e+01,8.886021498769321181e-02,4.877219080282379160e+00
9.775330734243773634e+00,4.144972765716312124e-02,-5.432781980988140441e-02,1.996779768709789948e+01,4.631113750522006245e-02,4.994628864848416505e+00
8.621207713991825727e+00,7.559916705038192131e-01,-8.747075219099358090e-02,2.002295821294422140e+01,2.784151783337934782e-01,5.066736344032829464e+00
9.752496535644594289e+00,6.667636504640530593e-01,3.420769845084069560e-01,1.995300226542311606e+01,3.932321436893282396e-01,5.006018794404562655e+00
9.139655782916767279e+00,5.241341979495507397e-01,-9.955262292875838304e-02,2.020432970853572385e+01,1.515913939050163306e-01,4.909712983309925782e+00
9.383085929410922787e+00,-4.305321350381184353e-01,2.375130251249355784e-01,1.992728276760885819e+01,2.980838218865863865e-01,5.114776313988224743e+00
9.422743407809123894e+00,5.120188745590035229e-01,2.187189575650151929e-01,1.988559743839226357e+01,1.649182916172617641e-01,5.018879100362324763e+00
9.732116854556171148e+00,9.079616639689012114e-01,2.962451312526163671e-01,1.998103305078162251e+01,2.014117909022555830e-01,4.962568665050892669e+00
1.009387176879269710e+01,-2.929515420237424617e-01,-2.489808764537959074e-01,2.014548140334628812e+01,1.678067665281712806e-01,4.941540670646379141e+00
1.056918810218336624e+01,5.569353304346231770e-01,-1.478495322330541650e-01,1.995758965171732413e+01,4.569864109770629956e-02,5.068288855555661776e+00
9.624026261548257466e+00,6.154673151557426003e-01,1.839906954874009626e-01,1.997121963244218179e+01,1.652590733309117765e-01,4.950366189874427114e+00
9.402338934460324538e+00,-3.454290769832135122e-01,-6.311895821990778921e-02,2.004151871268033958e+01,2.668696807952452565e-01,4.926916437408553229e+00
1.084196881053379080e+01,6.631486301161221286e-01,-1.443030714755203989e-02,1.969673522776519903e+01,2.992306188743781292e-01,4.984123654135847126e+00
1.042655670925794986e+01,4.183173055425817854e-01,-3.297850998145498425e-01,1.996016394723869425e+01,-8.552031785828390076e-03,5.007219352539095780e+00
8.856238581195146509e+00,5.118325947336180848e-01,1.473023401426765411e-01,2.008098284635481789e+01,2.504696537730285444e-01,4.904988866153128235e+00
9.334873217232694032e+00,8.060862854880075368e-01,-4.013294590016513452e-01,1.997571139729501155e+01,3.489281337753111778e-01,4.851760008492152387e+00
9.547459760223405922e+00,-6.530437201333283426e-02,-3.793408236280481627e-01,2.012585874357879234e+01,1.920335413922558132e-01,5.131513043392719631e+00
9.751666573621783130e+00,3.795671589676896662e-01,-5.069253036727069256e-02,2.025544886553684876e+01,2.225931569796026632e-01,5.120252811886996547e+00
1.084476889675530131e+01,-5.776985430167508317e-02,3.083728813057777796e-01,1.989352557306548519e+01,8.763497041893002215e-02,4.954208302232482097e+00
1.017324291150718807e+01,-2.982973894765293399e-01,-7.070404373197728409e-01,1.987705691060781632e+01,1.529246247860527874e-01,5.092782128152017584e+00
8.682003958894480178e+00,-5.112900467869248011e-01,-5.289789648865020899e-01,2.010013268341636561e+01,1.190447131323949664e-01,5.104601311665721397e+00
9.832990096294174975e+00,2.922888533883601925e-01,-6.431819662970358342e-01,1.978616670147028245e+01,3.672601385252587392e-01,5.085003449581192214e+00
9.456820438978100540e+00,1.382112524582539970e-01,-3.484120103999829854e-02,1.987120316469064818e+01,1.342693527516501395e-01,5.004795443309091318e+00
9.820678524915493313e+00,-6.236334577602038465e-01,-2.924607025176453323e-01,2.012404387115321214e+01,1.268339902833758859e-01,5.013979847239351528e+00
1.024236049968398632e+01,7.916290539264940751e-01,-3.536703712166769376e-02,2.010953067994143240e+01,2.648757473733248657e-01,4.996502413067402060e+00
1.022637006243057556e+01,7.344996728105863681e-01,4.790035525260840643e-01,1.981723023930453209e+01,3.560728091081949431e-01,4.875133198612504160e+00
9.841110919805043267e+00,2.436854163747815827e-01,-5.282518652662794301e-01,2.023065815332336825e+01,2.615444306920254314e-01,5.159595590072020954e+00
1.008367974626382590e+01,6.576669688199408004e-01,2.678378602687985777e-01,1.991753311633240386e+01,2.123454922164614844e-01,5.061624960646416760e+00
1.090310031137412139e+01,9.968801099654003295e-01,5.072601251141137246e-02,2.009731581495547204e+01,6.920972839909492191e-02,5.057816626572495977e+00
9.831353282917778103e+00,-9.741959905749264514e-02,-1.705142735523688391e-01,2.013832858270614068e+01,1.907797143488098590e-01,5.101614175197473955e+00
1.055288118541791320e+01,2.812349374204544672e-01,9.922277057958713009e-02,2.000607239835506235e+01,1.476986626516598455e-01,5.052968140819264597e+00
9.280883509868260717e+00,8.353454152874235650e-01,5.010360619404156252e-02,2.020804659658641356e+01,-3.094595306194772300e-02,5.020164516759844986e+00
9.901221996243156909e+00,-6.431481203023527993e-01,-5.464743085238136372e-02,1.982081145576540848e+01,1.034942442101762644e-01,5.089218352435640469e+00
8.933500696418118281e+00,-1.360075370515080762e+00,-7.911876881656530747e-02,2.000432959340931305e+01,1.057458192408005093e-01,5.194692706238613233e+00
9.413933000896395953e+00,5.514878134430252210e-01,4.452514212921585002e-01,2.032097955883382667e+01,1.462651786265736775e-01,4.931511572261999987e+00
1.139706904991930614e+01,-6.264015987611646352e-01,-1.411675973946955043e-01,2.006974712498683999e+01,-1.355540521235697460e-01,5.079574213668486493e+00
1.037061163826824917e+01,3.070642876301378221e-01,2.002862769818779531e-01,1.999334321729088515e+01,1.975965908002254856e-01,4.953024262066856309e+00
1.037079588253972773e+01,7.141289799091330437e-01,2.523948444698402571e-02,2.000205908765123297e+01,2.702135206169064552e-01,4.948203180326864015e+00
1.092682957016427814e+01,4.793748129411679049e-01,3.661272191949493382e-01,1.982750774760969747e+01,3.396000828277077055e-01,5.070313229988395065e+00
8.981586645614381581e+00,-1.687189915830076825e-01,-3.701961329315913707e-01,1.985041564391519842e+01,-1.857528145812626930e-01,4.955031338550489828e+00
9.737896055965405750e+00,-2.331729279758283369e-01,5.091597843010985461e-03,1.995898135617014546e+01,2.862266353209851899e-01,4.917693585872151552e+00
9.885498613117500000e+00,4.347030549315589187e-01,3.290044444071106300e-01,2.019224937415376431e+01,1.121107059823203411e-01,4.951637193012341065e+00
1.007155103944323571e+01,-3.750259921579273681e-01,2.473063404355941575e-01,2.019149615811889120e+01,2.717316323449533444e-01,4.900285382112280708e+00
9.507157525612647930e+00,4.296294832982221479e-01,-4.204864501349502293e-01,1.992105908637631018e+01,2.458167902628231594e-01,5.013955817846334817e+00
1.038786374984111482e+01,1.100676802146084654e+00,-2.687362731647038316e-01,1.967250988111719323e+01,1.180315415128067175e-01,4.952299476229405251e+00
9.276071069402082259e+00,-8.164442534046374433e-01,4.060379492312568561e-01,2.009630519312656105e+01,2.235494848538753798e-01,4.994372384467403947e+00
9.935804704368839779e+00,5.938819139383123558e-01,-4.124018382539505062e-02,1.985752393627269186e+01,1.186982680630294107e-01,5.102083191693531639e+00
1.099148559299878691e+01,2.059136210942216771e-01,1.104051380633857271e-01,1.983768031725668379e+01,3.903518171852705665e-01,5.043730756099331636e+00
1.092774040498490251e+01,6.777387812100816866e-01,-1.365294191115664357e-01,1.959867546527922499e+01,3.025556964845967922e-01,4.984728103043812197e+00
1.030402671684103311e+01,1.161514895612730136e+00,2.006419257617051699e-01,2.012037450382637616e+01,5.319685709212731983e-02,4.840016766584741781e+00
9.588156154972539369e+00,-4.466190862433257469e-01,1.565072863744804144e-01,1.984813940936915699e+01,6.862058342297608360e-02,4.843058932895056401e+00
9.887188985471711433e+00,5.145947091620932667e-01,2.440365497754043156e-01,1.965418294347494310e+01,1.245003261550524931e-01,4.918748504732223914e+00
9.149338721548298636e+00,2.548303694066819114e-01,-6.617399244501736000e-01,1.990111246400778100e+01,1.317245647360536231e-01,5.133282368489786585e+00
1.088940843240778200e+01,-1.300243251736050709e+00,-3.756299973970639305e-01,1.983173675251911305e+01,1.168149848421134868e-01,4.825440233325959838e+00
